sofifa_id,short_name,player_positions,overall,potential,value_eur,wage_eur,age,height_cm,potential/wage,value/wage,height_m
221016,n. vukčević,"CM, CDM",75,75,5500000.0,26000.0,29,184,0.0028846153846153848,211.53846153846155,1.84
221053,e. gómez,"LB, LWB",75,75,5500000.0,13000.0,27,174,0.0057692307692307696,423.0769230769231,1.74
221125,s. driussi,"ST, LW",75,79,8000000.0,9000.0,25,179,0.008777777777777778,888.8888888888889,1.79
221269,j. riedewald,"CDM, CB",75,78,7000000.0,36000.0,24,182,0.0021666666666666666,194.44444444444446,1.82
221284,j. gradit,"CB, RB",75,76,5500000.0,26000.0,28,180,0.002923076923076923,211.53846153846155,1.8
221342,pablo maffeo,"RB, RWB",75,82,10500000.0,20000.0,23,172,0.0041,525.0,1.72
221422,s. ingason,CB,75,77,6000000.0,1000.0,27,188,0.077,6000.0,1.88
221430,u. đurđević,ST,75,76,6500000.0,12000.0,27,182,0.006333333333333333,541.6666666666666,1.82
221445,wu lei,"ST, RM, LM",75,75,5500000.0,20000.0,29,174,0.00375,275.0,1.74
221634,l. acosta,"CAM, LM, LW",75,76,6500000.0,9000.0,27,161,0.008444444444444444,722.2222222222222,1.61
221639,mariano,ST,75,75,6000000.0,115000.0,27,180,0.0006521739130434783,52.17391304347826,1.8
221671,lee jae sung,"CM, CF, CAM",75,75,5500000.0,24000.0,28,180,0.003125,229.16666666666666,1.8
221919,a. zeneli,"LM, LW",75,76,6500000.0,24000.0,26,176,0.0031666666666666666,270.8333333333333,1.76
222123,a. long,CB,75,77,5500000.0,9000.0,28,185,0.008555555555555556,611.1111111111111,1.85
222148,o. duda,"CAM, CF",75,78,7500000.0,26000.0,26,181,0.003,288.46153846153845,1.81
222429,a. cubas,"CDM, CM",75,79,7000000.0,7000.0,25,166,0.011285714285714286,1000.0,1.66
222511,e. unsain,GK,75,78,5500000.0,11000.0,26,188,0.007090909090909091,500.0,1.88
222994,m. nakamba,"CDM, CM",75,77,6000000.0,49000.0,27,178,0.0015714285714285715,122.44897959183673,1.78
223058,d. kuzyaev,"CM, RM, CDM",75,75,,,28,182,,,1.82
223061,f. cervi,LM,75,75,6000000.0,22000.0,27,165,0.003409090909090909,272.72727272727275,1.65
223197,e. ünal,ST,75,81,9000000.0,24000.0,24,187,0.003375,375.0,1.87
223570,j. sambia,RB,75,80,8000000.0,19000.0,24,185,0.004210526315789474,421.05263157894734,1.85
223671,s. posch,"CB, RB",75,79,7000000.0,24000.0,24,189,0.0032916666666666667,291.6666666666667,1.89
223710,v. muriqi,ST,75,76,6500000.0,51000.0,27,194,0.0014901960784313726,127.45098039215686,1.94
223885,a. nübel,GK,75,80,7000000.0,34000.0,24,193,0.002352941176470588,205.88235294117646,1.93
223922,a. bouchalakis,"CM, CDM",75,75,5500000.0,1000.0,28,186,0.075,5500.0,1.86
224030,m. lopez,CM,75,79,8000000.0,25000.0,23,167,0.00316,320.0,1.67
224065,d. blanco,"CM, RM",75,76,6500000.0,15000.0,26,167,0.005066666666666666,433.3333333333333,1.67
224218,f. kamano,"LW, LM, ST",75,78,7500000.0,43000.0,25,175,0.001813953488372093,174.41860465116278,1.75
224258,k. ajer,CB,75,83,11500000.0,33000.0,23,196,0.002515151515151515,348.4848484848485,1.96
224294,l. cook,"CM, CDM",75,80,8500000.0,28000.0,24,175,0.002857142857142857,303.57142857142856,1.75
224425,m. wolf,"RM, RB, RWB",75,76,6500000.0,44000.0,26,188,0.0017272727272727272,147.72727272727272,1.88
224444,h. belkebla,"CDM, CM",75,77,6000000.0,17000.0,27,177,0.0045294117647058825,352.94117647058823,1.77
224510,w. bou,ST,75,75,6000000.0,17000.0,27,174,0.004411764705882353,352.94117647058823,1.74
224796,j. rodríguez,"CDM, CM",75,80,7500000.0,12000.0,25,179,0.006666666666666667,625.0,1.79
225028,n. radoja,CM,75,75,5500000.0,26000.0,28,186,0.0028846153846153848,211.53846153846155,1.86
225147,c. roberts,"RWB, RB",75,78,7000000.0,28000.0,25,175,0.002785714285714286,250.0,1.75
225161,vallejo,CB,75,79,7000000.0,82000.0,24,184,0.0009634146341463415,85.36585365853658,1.84
225293,h. diallo,"ST, RM",75,78,7500000.0,24000.0,26,186,0.00325,312.5,1.86
225363,rúben lameiras,"RW, LW",75,76,6500000.0,12000.0,26,175,0.006333333333333333,541.6666666666666,1.75
225403,i̇. kahveci,"CM, CAM, RW",75,78,7500000.0,40000.0,25,176,0.00195,187.5,1.76
225439,r. mandragora,"CM, CDM",75,81,9000000.0,51000.0,24,183,0.001588235294117647,176.47058823529412,1.83
225475,hernani,"CDM, CM",75,78,6500000.0,27000.0,27,188,0.0028888888888888888,240.74074074074073,1.88
225653,g. kerk,"RW, ST",75,77,7000000.0,43000.0,25,184,0.0017906976744186047,162.7906976744186,1.84
225699,anuar,"CDM, CM, CAM",75,80,7500000.0,11000.0,26,174,0.007272727272727273,681.8181818181819,1.74
225733,cesinha,"CAM, ST, LW",75,75,4700000.0,9000.0,31,177,0.008333333333333333,522.2222222222222,1.77
225748,t. cantwell,LM,75,82,11500000.0,28000.0,23,177,0.0029285714285714284,410.7142857142857,1.77
225782,a. maitland-niles,"CDM, RB, RWB",75,81,8000000.0,49000.0,23,177,0.0016530612244897958,163.26530612244898,1.77
226045,j. gallardo,"LB, LM, LW",75,76,6000000.0,38000.0,26,176,0.002,157.89473684210526,1.76
226078,trezeguet,"RM, RW, LM",75,76,6500000.0,53000.0,26,180,0.0014339622641509433,122.64150943396227,1.8
226168,m. eggestein,"CM, CDM",75,81,9000000.0,22000.0,24,181,0.003681818181818182,409.09090909090907,1.81
226376,kaku,"CAM, LM",75,77,7000000.0,24000.0,26,171,0.0032083333333333334,291.6666666666667,1.71
226379,m. díaz,GK,75,75,625000.0,7000.0,35,187,0.010714285714285714,89.28571428571429,1.87
226380,hwang hee chan,ST,75,78,7500000.0,58000.0,25,177,0.0013448275862068967,129.31034482758622,1.77
226515,andrei girotto,"CB, CDM",75,75,4700000.0,23000.0,29,186,0.003260869565217391,204.34782608695653,1.86
226537,v. janssen,"ST, CF",75,76,6500000.0,45000.0,27,184,0.0016888888888888889,144.44444444444446,1.84
226627,t. minamino,"RW, ST, LM",75,76,6500000.0,84000.0,26,174,0.0009047619047619047,77.38095238095238,1.74
226777,c. larin,"ST, LW, RW",75,76,6500000.0,41000.0,26,188,0.0018536585365853658,158.53658536585365,1.88
226807,c. roldan,"CDM, RM",75,78,6500000.0,8000.0,26,173,0.00975,812.5,1.73
227527,fábio abreu,ST,75,75,6000000.0,19000.0,28,182,0.003947368421052632,315.7894736842105,1.82
227591,a. canelo,"ST, LM, LW",75,75,5500000.0,24000.0,29,178,0.003125,229.16666666666666,1.78
228236,s. deli,CB,75,76,5000000.0,17000.0,29,192,0.004470588235294118,294.11764705882354,1.92
228279,j. drommel,GK,75,81,7000000.0,10000.0,24,193,0.0081,700.0,1.93
228509,j. reine-adélaïde,"CM, CAM, RW",75,82,11000000.0,43000.0,23,184,0.0019069767441860465,255.8139534883721,1.84
228675,d. barinov,"CDM, CM",75,82,10500000.0,33000.0,24,179,0.0024848484848484847,318.1818181818182,1.79
228732,h. moukoudi,CB,75,80,7500000.0,23000.0,23,191,0.0034782608695652175,326.0869565217391,1.91
229034,v. guzmán,"CM, CAM, CDM",75,78,7500000.0,18000.0,26,175,0.004333333333333333,416.6666666666667,1.75
229153,l. garcía,"RW, LW",75,80,8500000.0,1000.0,23,182,0.08,8500.0,1.82
229453,gil dias,"LM, LWB",75,80,8500000.0,11000.0,24,183,0.007272727272727273,772.7272727272727,1.83
229476,w. anton,"CB, CDM",75,78,7000000.0,20000.0,24,189,0.0039,350.0,1.89
229593,m. pjaca,"LW, RW, CAM",75,76,6500000.0,63000.0,26,186,0.0012063492063492064,103.17460317460318,1.86
229628,fali,"CB, CDM",75,77,6000000.0,25000.0,27,186,0.00308,240.0,1.86
229659,b. heynen,"CM, CDM",75,80,8500000.0,14000.0,24,183,0.005714285714285714,607.1428571428571,1.83
229749,a. barboza,CB,75,78,6500000.0,1000.0,26,193,0.078,6500.0,1.93
229758,r. krunić,"CM, CAM",75,75,6000000.0,33000.0,27,184,0.0022727272727272726,181.8181818181818,1.84
229764,córdoba,"LW, LM",75,81,9000000.0,23000.0,24,180,0.0035217391304347826,391.30434782608694,1.8
229980,c. montes,CB,75,83,11500000.0,33000.0,24,191,0.002515151515151515,348.4848484848485,1.91
230005,t. davies,"CM, CDM",75,79,8000000.0,55000.0,23,180,0.0014363636363636364,145.45454545454547,1.8
230165,simão donatinho,GK,75,75,4600000.0,19000.0,25,188,0.003947368421052632,242.10526315789474,1.88
230186,enaldo praz,"LB, LWB",75,75,1200000.0,18000.0,37,177,0.004166666666666667,66.66666666666667,1.77
230195,walexinton,GK,75,75,3800000.0,12000.0,29,177,0.00625,316.6666666666667,1.77
230202,jailson caeiro,"RB, RM",75,75,4900000.0,13000.0,29,177,0.0057692307692307696,376.9230769230769,1.77
230213,kaíqundo calado,"RB, CDM",75,75,5500000.0,29000.0,25,184,0.002586206896551724,189.6551724137931,1.84
230219,estevão candeira,"RB, LB",75,75,5500000.0,29000.0,25,176,0.002586206896551724,189.6551724137931,1.76
230224,juli freitinho,CB,75,75,6000000.0,9000.0,21,192,0.008333333333333333,666.6666666666666,1.92
230244,leo vimieiro,LB,75,75,5500000.0,29000.0,25,168,0.002586206896551724,189.6551724137931,1.68
230250,emilio piodão,"CDM, CM",75,75,4800000.0,13000.0,29,177,0.0057692307692307696,369.2307692307692,1.77
230252,jorginhson,"CDM, CM, CAM",75,75,4800000.0,13000.0,29,178,0.0057692307692307696,369.2307692307692,1.78
230295,cris laranjeiros,CB,75,75,4700000.0,15000.0,29,185,0.005,313.3333333333333,1.85
230323,kaíquão castro,GK,75,75,4600000.0,16000.0,25,190,0.0046875,287.5,1.9
230336,danisco fachini,CDM,75,75,2800000.0,30000.0,33,169,0.0025,93.33333333333333,1.69
230341,joshuando sá,"LB, LWB",75,75,5500000.0,22000.0,25,182,0.003409090909090909,250.0,1.82
230354,jesus andradaldo,RB,75,75,4900000.0,26000.0,29,177,0.0028846153846153848,188.46153846153845,1.77
230355,rubens freitosa,CM,75,75,1800000.0,11000.0,37,174,0.006818181818181818,163.63636363636363,1.74
230388,davi parrela,"CB, CDM",75,75,6000000.0,9000.0,21,191,0.008333333333333333,666.6666666666666,1.91
230401,duirval diniz,"CB, RB",75,75,5500000.0,13000.0,25,187,0.0057692307692307696,423.0769230769231,1.87
230423,pascoal muscato,"CDM, CM",75,75,4800000.0,24000.0,29,177,0.003125,200.0,1.77
230427,elildo petri,"RM, CAM",75,75,6000000.0,32000.0,25,172,0.00234375,187.5,1.72
230502,dênildo stein,"ST, CF",75,75,1900000.0,12000.0,37,180,0.00625,158.33333333333334,1.8
230524,formosandrinho,"ST, CF",75,75,5500000.0,35000.0,29,178,0.002142857142857143,157.14285714285714,1.78
230528,rafael cachoira,"CB, CDM",75,75,6000000.0,11000.0,21,188,0.006818181818181818,545.4545454545455,1.88
230625,matheus reis,LB,75,78,7000000.0,12000.0,26,183,0.0065,583.3333333333334,1.83
230967,b. lozano,"LM, RM",75,75,6000000.0,21000.0,27,167,0.0035714285714285713,285.7142857142857,1.67
230975,d. vergara,"LW, RM, RW",75,78,7500000.0,40000.0,24,175,0.00195,187.5,1.75
231150,jamiro monteiro,"CM, CAM, LM",75,75,6000000.0,9000.0,27,175,0.008333333333333333,666.6666666666666,1.75
231227,n. dorsch,"CDM, CM",75,80,8000000.0,18000.0,23,178,0.0044444444444444444,444.44444444444446,1.78
231280,iván alejo,"RM, LM",75,76,6500000.0,27000.0,26,184,0.0028148148148148147,240.74074074074073,1.84
231355,ayrton,"LB, LM",75,82,10500000.0,37000.0,24,180,0.0022162162162162164,283.7837837837838,1.8
231591,javi galán,"LB, LWB",75,77,6500000.0,20000.0,26,172,0.00385,325.0,1.72
231612,r. del castillo,"RM, LM",75,78,7500000.0,18000.0,25,172,0.004333333333333333,416.6666666666667,1.72
231627,u. sadiq,ST,75,81,9000000.0,11000.0,24,192,0.007363636363636364,818.1818181818181,1.92
231786,a. šporar,ST,75,76,6500000.0,14000.0,27,186,0.0054285714285714284,464.2857142857143,1.86
231826,y. karamoh,"RM, RW",75,79,8000000.0,25000.0,22,185,0.00316,320.0,1.85
231836,j. karlsson,LW,75,82,11500000.0,11000.0,22,171,0.007454545454545454,1045.4545454545455,1.71
232097,a. harit,"LM, CAM, CM",75,81,9000000.0,11000.0,24,180,0.007363636363636364,818.1818181818181,1.8
232099,m. grujić,"CM, CDM",75,80,8000000.0,12000.0,25,191,0.006666666666666667,666.6666666666666,1.91
232132,joaquín,"CB, CDM",75,82,10000000.0,10000.0,25,190,0.0082,1000.0,1.9
232241,m. caktaš,"CAM, CM",75,75,5500000.0,22000.0,29,178,0.003409090909090909,250.0,1.78
232670,f. zampedri,ST,75,75,3600000.0,14000.0,33,185,0.005357142857142857,257.14285714285717,1.85
232938,t. tomiyasu,"CB, RB",75,85,12000000.0,49000.0,22,188,0.0017346938775510204,244.89795918367346,1.88
233029,r. aliendro,"CM, CDM",75,75,5500000.0,14000.0,30,177,0.005357142857142857,392.85714285714283,1.77
233267,m. turner,GK,75,77,5000000.0,7000.0,27,191,0.011,714.2857142857143,1.91
233301,r. kristensen,"RB, RWB, RM",75,82,10500000.0,20000.0,23,187,0.0041,525.0,1.87
233500,l. sinisterra,"LW, RW",75,82,11500000.0,11000.0,22,172,0.007454545454545454,1045.4545454545455,1.72
233866,o. edouard,ST,75,83,12500000.0,44000.0,23,187,0.0018863636363636363,284.09090909090907,1.87
234045,h. onyekuru,"LM, ST",75,80,8500000.0,1000.0,24,175,0.08,8500.0,1.75
234102,i. radu,GK,75,80,7000000.0,43000.0,24,188,0.0018604651162790699,162.7906976744186,1.88
234111,d. turnbull,"CAM, CM",75,83,12500000.0,34000.0,21,185,0.0024411764705882352,367.6470588235294,1.85
234178,l. abram,"CB, RB, LB",75,80,7500000.0,19000.0,25,182,0.004210526315789474,394.7368421052632,1.82
234789,y. eteki,"CDM, CM",75,83,12000000.0,17000.0,23,182,0.0048823529411764705,705.8823529411765,1.82
234824,y. wissa,"LM, ST, LW",75,78,7500000.0,37000.0,24,176,0.002108108108108108,202.7027027027027,1.76
234913,c. fassnacht,"RM, LM, CAM",75,75,6000000.0,17000.0,27,185,0.004411764705882353,352.94117647058823,1.85
235134,p. rosario,"CDM, CM",75,79,7500000.0,23000.0,24,188,0.003434782608695652,326.0869565217391,1.88
235172,rúben vinagre,"LWB, LB",75,85,12000000.0,49000.0,22,174,0.0017346938775510204,244.89795918367346,1.74
235389,c. rodríguez,"CM, CDM",75,82,11000000.0,36000.0,24,176,0.002277777777777778,305.55555555555554,1.76
235467,m. moreno,"CM, RW, LW",75,77,7000000.0,9000.0,26,168,0.008555555555555556,777.7777777777778,1.68
235565,d. bronn,"CB, RB",75,78,6500000.0,17000.0,26,185,0.004588235294117647,382.3529411764706,1.85
235634,g. konan,LB,75,78,7000000.0,21000.0,25,176,0.0037142857142857142,333.3333333333333,1.76
235883,r. sessegnon,"LWB, LM, LB",75,84,12000000.0,44000.0,21,178,0.0019090909090909091,272.72727272727275,1.78
235997,fran beltrán,"CM, CDM, CAM",75,82,11500000.0,19000.0,22,165,0.00431578947368421,605.2631578947369,1.65
236073,alam lindeiro,LB,75,75,5500000.0,12000.0,25,181,0.00625,458.3333333333333,1.81
236245,a. elis,"ST, RW",75,78,7500000.0,16000.0,25,180,0.004875,468.75,1.8
236298,e. atuesta,"CDM, CM",75,82,10500000.0,7000.0,24,180,0.011714285714285714,1500.0,1.8
236461,j. mateta,ST,75,80,8500000.0,22000.0,24,192,0.0036363636363636364,386.3636363636364,1.92
236699,s. lukić,"CM, CDM, CAM",75,80,8500000.0,33000.0,24,183,0.0024242424242424242,257.57575757575756,1.83
236804,f. medina,CB,75,80,8000000.0,21000.0,22,184,0.0038095238095238095,380.95238095238096,1.84
236817,h. maïga,"CDM, CM",75,78,6500000.0,16000.0,25,181,0.004875,406.25,1.81
236898,m. aebischer,"CM, CDM",75,80,8500000.0,15000.0,24,183,0.005333333333333333,566.6666666666666,1.83
236899,a. sobolev,ST,75,80,8500000.0,45000.0,24,195,0.0017777777777777779,188.88888888888889,1.95
237034,j. hernández,"ST, RM, LM",75,81,9000000.0,44000.0,22,176,0.001840909090909091,204.54545454545453,1.76
237221,j. foyth,"CB, RB, CDM",75,83,11500000.0,22000.0,23,187,0.0037727272727272726,522.7272727272727,1.87
237321,m. berisha,ST,75,80,8500000.0,40000.0,23,186,0.002,212.5,1.86
237329,j. willock,"CAM, CM",75,83,12500000.0,26000.0,21,186,0.003192307692307692,480.7692307692308,1.86
237556,c. luyindama,CB,75,77,6000000.0,43000.0,27,191,0.0017906976744186047,139.53488372093022,1.91
237626,y. neyou,"CDM, CM, CAM",75,80,8000000.0,23000.0,24,180,0.0034782608695652175,347.82608695652175,1.8
237681,t. kubo,"RM, CM, CAM",75,88,13500000.0,77000.0,20,173,0.001142857142857143,175.32467532467533,1.73
237819,n. domínguez,"CM, CDM",75,83,12500000.0,25000.0,23,179,0.00332,500.0,1.79
237841,m. murillo,RB,75,78,7000000.0,19000.0,25,183,0.004105263157894737,368.42105263157896,1.83
237960,mama baldé,"ST, RM",75,77,7000000.0,19000.0,25,176,0.0040526315789473685,368.42105263157896,1.76
238305,nacho vidal,"RB, RWB",75,78,7000000.0,23000.0,26,180,0.003391304347826087,304.3478260869565,1.8
238370,m. pongračić,CB,75,81,8000000.0,38000.0,23,190,0.002131578947368421,210.52631578947367,1.9
238581,r. vargas,"LM, RM",75,83,12500000.0,20000.0,22,179,0.00415,625.0,1.79
238858,bruno tabata,"RW, LW",75,81,9000000.0,12000.0,24,175,0.00675,750.0,1.75
239335,óscar,"CAM, CM, RM",75,84,12500000.0,21000.0,23,174,0.004,595.2380952380952,1.74
239529,f. onyeka,"CDM, CM",75,81,8000000.0,33000.0,23,183,0.0024545454545454545,242.42424242424244,1.83
239592,j. macías,ST,75,84,12500000.0,34000.0,21,177,0.0024705882352941176,367.6470588235294,1.77
239795,c. ekuban,"RM, CAM, ST",75,75,6000000.0,17000.0,27,182,0.004411764705882353,352.94117647058823,1.82
239837,a. mac allister,"CAM, CM",75,82,11500000.0,42000.0,22,174,0.0019523809523809524,273.8095238095238,1.74
240060,m. aarons,RB,75,83,12000000.0,21000.0,21,178,0.003952380952380952,571.4285714285714,1.78
240115,murilo,"CB, CDM",75,80,7500000.0,33000.0,24,188,0.0024242424242424242,227.27272727272728,1.88
240289,calero,CB,75,79,7000000.0,16000.0,25,183,0.0049375,437.5,1.83
240654,carles pérez,"RW, CF",75,81,9000000.0,41000.0,23,173,0.001975609756097561,219.5121951219512,1.73
241026,t. chancalay,"LM, RM",75,84,12500000.0,12000.0,22,179,0.007,1041.6666666666667,1.79
241042,o. skipp,"CDM, CM",75,85,11500000.0,44000.0,20,178,0.001931818181818182,261.3636363636364,1.78
241470,álex centelles,LB,75,85,12000000.0,8000.0,21,185,0.010625,1500.0,1.85
241673,b. barišić,LB,75,75,5000000.0,44000.0,28,186,0.0017045454545454545,113.63636363636364,1.86
241686,manu vallejo,"ST, LM, CAM",75,81,9000000.0,29000.0,24,167,0.002793103448275862,310.3448275862069,1.67
241827,martín,"RB, RM, LB",75,80,7500000.0,20000.0,25,178,0.004,375.0,1.78
242236,ferro,CB,75,81,8000000.0,10000.0,24,191,0.0081,800.0,1.91
242267,j. campuzano,"CDM, CM",75,81,8000000.0,14000.0,25,175,0.0057857142857142855,571.4285714285714,1.75
242392,g. magnani,CB,75,80,7500000.0,22000.0,25,191,0.0036363636363636364,340.90909090909093,1.91
242577,r. faivre,"RM, LM",75,83,12500000.0,16000.0,22,180,0.0051875,781.25,1.8
242619,c. doucouré,CM,75,80,8500000.0,20000.0,21,180,0.004,425.0,1.8
242794,i. louza,"CM, CAM, CDM",75,81,9000000.0,40000.0,22,178,0.002025,225.0,1.78
243231,e. mwepu,"CM, CDM, CAM",75,81,9000000.0,42000.0,23,184,0.0019285714285714286,214.28571428571428,1.84
243245,o. kökçü,"CM, CAM",75,83,12500000.0,8000.0,20,175,0.010375,1562.5,1.75
243414,b. williams,"RB, LB",75,80,8000000.0,54000.0,20,182,0.0014814814814814814,148.14814814814815,1.82
243627,y. adli,"CM, CDM",75,81,8500000.0,25000.0,20,186,0.00324,340.0,1.86
243631,m. camara,"CDM, CM",75,80,8000000.0,23000.0,23,178,0.0034782608695652175,347.82608695652175,1.78
243656,n. radonjić,"LM, RM",75,78,7500000.0,32000.0,25,185,0.0024375,234.375,1.85
243715,w. saliba,CB,75,84,11500000.0,41000.0,20,192,0.002048780487804878,280.4878048780488,1.92
243854,m. simakan,"CB, RB",75,85,12000000.0,36000.0,21,187,0.002361111111111111,333.3333333333333,1.87
244206,n. pérez,CB,75,84,12000000.0,27000.0,21,186,0.003111111111111111,444.44444444444446,1.86
244385,g. bushchan,GK,75,79,6000000.0,750.0,27,196,0.10533333333333333,8000.0,1.96
245235,a. bah,"RB, RM",75,81,8500000.0,800.0,23,183,0.10125,10625.0,1.83
245426,m. kumbulla,CB,75,81,8000000.0,16000.0,21,191,0.0050625,500.0,1.91
245940,silas,"RM, LM, ST",75,84,12500000.0,22000.0,22,189,0.0038181818181818182,568.1818181818181,1.89
246098,vítor tormena,"CB, RB",75,78,6500000.0,12000.0,25,192,0.0065,541.6666666666666,1.92
246113,adrià pedrosa,"LB, LWB",75,82,10500000.0,14000.0,23,176,0.005857142857142857,750.0,1.76
246191,j. álvarez,"RW, CF",75,85,12500000.0,14000.0,21,170,0.006071428571428571,892.8571428571429,1.7
246836,a. pieper,CB,75,79,7000000.0,18000.0,23,191,0.004388888888888889,388.8888888888889,1.91
246960,m. ihattaren,"CAM, RM, CM",75,85,12000000.0,33000.0,19,183,0.002575757575757576,363.6363636363636,1.83
247028,a. král,"CDM, CM",75,83,12000000.0,37000.0,23,186,0.002243243243243243,324.3243243243243,1.86
247103,d. hancko,"CB, LB",75,85,11500000.0,850.0,23,188,0.1,13529.411764705883,1.88
247328,unai vencedor,"CM, CDM",75,83,12500000.0,18000.0,20,176,0.004611111111111111,694.4444444444445,1.76
247495,moncayola,"CDM, CM",75,85,12000000.0,20000.0,23,189,0.00425,600.0,1.89
251182,iago,"LB, LM",75,79,7500000.0,18000.0,24,181,0.004388888888888889,416.6666666666667,1.81
251470,c. de ketelaere,"LW, CAM, ST",75,85,12500000.0,19000.0,20,192,0.0044736842105263155,657.8947368421053,1.92
251517,j. gvardiol,"CB, LB",75,87,12500000.0,27000.0,19,185,0.0032222222222222222,462.962962962963,1.85
251805,j. timber,"CB, RB",75,86,11500000.0,10000.0,20,179,0.0086,1150.0,1.79
252000,d. bradarić,LB,75,81,8500000.0,20000.0,21,178,0.00405,425.0,1.78
252084,marcos andré,"ST, LW, CAM",75,81,9000000.0,29000.0,24,184,0.002793103448275862,310.3448275862069,1.84
252143,daniel bragança,CM,75,85,12500000.0,11000.0,22,169,0.007727272727272728,1136.3636363636363,1.69
252931,l. ivanušec,"CAM, RM, LM",75,82,11500000.0,800.0,22,175,0.1025,14375.0,1.75
253157,h. boudaoui,"CM, CDM",75,82,11500000.0,21000.0,21,175,0.003904761904761905,547.6190476190476,1.75
253170,a. szalai,"CB, LB",75,83,11500000.0,33000.0,23,192,0.002515151515151515,348.4848484848485,1.92
253272,k. dawson,GK,75,77,4700000.0,950.0,29,179,0.08105263157894736,4947.368421052632,1.79
254487,matheus henrique,"CM, CDM",75,83,12500000.0,25000.0,23,175,0.00332,500.0,1.75
254909,o. dorley,"LB, LM, CM",75,82,11000000.0,800.0,22,174,0.1025,13750.0,1.74
255472,pedrinho,RM,75,81,9000000.0,900.0,23,172,0.09,10000.0,1.72
256769,a. truffert,"LB, LW",75,83,11500000.0,19000.0,19,173,0.004368421052631579,605.2631578947369,1.73
256790,j. musiala,"CAM, LM",75,88,13000000.0,19000.0,18,180,0.0046315789473684215,684.2105263157895,1.8
257536,j. kuchta,ST,75,80,8500000.0,950.0,24,184,0.08421052631578947,8947.368421052632,1.84
259694,mingueza,"CB, RB",75,83,12000000.0,76000.0,22,184,0.0010921052631578947,157.89473684210526,1.84
261204,m. uzuni,"LW, CAM",75,75,6000000.0,1000.0,26,178,0.075,6000.0,1.78
262621,g. mamardashvili,GK,75,83,10500000.0,14000.0,20,199,0.005928571428571429,750.0,1.99
132740,j. hansen,GK,74,74,475000.0,7000.0,36,188,0.010571428571428572,67.85714285714286,1.88
137506,g. pandev,"ST, RW",74,74,1400000.0,13000.0,37,184,0.005692307692307693,107.6923076923077,1.84
150724,j. hart,GK,74,74,725000.0,32000.0,34,196,0.0023125,22.65625,1.96
161663,s. viera,GK,74,74,475000.0,2000.0,38,184,0.037,237.5,1.84
162280,a. mierzejewski,"CAM, CM, RM",74,74,2000000.0,15000.0,34,176,0.004933333333333333,133.33333333333334,1.76
162329,k. el ahmadi,"CDM, CM",74,74,825000.0,21000.0,36,181,0.0035238095238095237,39.285714285714285,1.81
164468,g. cahill,CB,74,74,1100000.0,20000.0,35,193,0.0037,55.0,1.93
165560,m. ruben,ST,74,74,2100000.0,17000.0,34,178,0.004352941176470588,123.52941176470588,1.78
167933,y. cahuzac,"CDM, CM",74,74,825000.0,16000.0,36,178,0.004625,51.5625,1.78
169324,a. ulmer,"LB, LWB, LM",74,74,1300000.0,16000.0,35,175,0.004625,81.25,1.75
169792,j. rodriguez,ST,74,74,3600000.0,33000.0,31,185,0.0022424242424242424,109.0909090909091,1.85
170084,w. hennessey,GK,74,74,725000.0,22000.0,34,198,0.003363636363636364,32.95454545454545,1.98
172143,l. schøne,"CM, CDM",74,74,1700000.0,9000.0,35,178,0.008222222222222223,188.88888888888889,1.78
178031,p. baysse,CB,74,74,2000000.0,20000.0,33,185,0.0037,100.0,1.85
178160,t. mangani,"CM, CDM",74,74,1900000.0,21000.0,34,183,0.0035238095238095237,90.47619047619048,1.83
178322,m. layún,"RB, CM, RM",74,74,2200000.0,34000.0,33,183,0.002176470588235294,64.70588235294117,1.83
178567,e. pieters,"LB, LM",74,74,2900000.0,27000.0,32,183,0.0027407407407407406,107.4074074074074,1.83
178625,mosquera,"CDM, CM",74,74,2100000.0,11000.0,33,184,0.006727272727272728,190.9090909090909,1.84
179527,l. rémy,ST,74,74,2100000.0,15000.0,34,185,0.004933333333333333,140.0,1.85
179783,r. fährmann,GK,74,74,2100000.0,9000.0,32,197,0.008222222222222223,233.33333333333334,1.97
180281,fernandinho silva,"LM, ST, CM",74,74,1700000.0,7000.0,35,173,0.010571428571428572,242.85714285714286,1.73
181481,d. vukovic,GK,74,74,475000.0,6000.0,36,187,0.012333333333333333,79.16666666666667,1.87
182168,a. ranocchia,CB,74,74,2000000.0,60000.0,33,195,0.0012333333333333332,33.333333333333336,1.95
182941,p. aguilar,CB,74,74,1400000.0,44000.0,34,178,0.001681818181818182,31.818181818181817,1.78
183125,t. deeney,ST,74,74,2700000.0,22000.0,33,183,0.003363636363636364,122.72727272727273,1.83
183141,oier,GK,74,74,2200000.0,12000.0,31,190,0.006166666666666667,183.33333333333334,1.9
183332,f. bartels,"RW, LW, CF",74,74,2000000.0,24000.0,34,176,0.0030833333333333333,83.33333333333333,1.76
183520,fran mérida,"CDM, CM, CAM",74,74,3000000.0,15000.0,31,173,0.004933333333333333,200.0,1.73
184037,m. kelly,"CB, RB",74,74,2900000.0,39000.0,31,191,0.0018974358974358973,74.35897435897436,1.91
184252,l. pratto,ST,74,74,2700000.0,15000.0,33,188,0.004933333333333333,180.0,1.88
184274,c. basham,CB,74,74,2700000.0,23000.0,32,190,0.003217391304347826,117.3913043478261,1.9
